titulo,link,data,texto
Valença seleciona coordenador para o NEABI,https://www.ifpi.edu.br/valenca/noticias/valenca-seleciona-coordenador-para-o-neabi,24/09/2025,"O Campus Valença do Piauí divulga edital do processo eleitoral para escolha do Coordenador do Núcleo de Estudos Afro-Brasileiros e Indígenas – (NEABI). O NEABI tem por finalidade nortear ações de ensino, pesquisa e extensão sobre a temática das identidades e relações étnico-raciais, especialmente quanto às populações afrodescendentes e indígenas, no âmbito do IFPI e com a comunidade externa. Ele será composto por no mínimo três servidores efetivos do Campus Valença, entre eles, um coordenador  eleito, um vice- coordenador, um secretário e membros que comporão equipe multiprofissional voluntária, com representação de todos os segmentos do campus.  O  secretário e o vice coordenador serão designados pelo coordenador eleito e os demais membros por adesão. Poderão se inscrever servidores efetivos, lotados e em exercício no campus. As inscrições serão de 24 a 29 de setembro, através deformulário on-line. A campanha eleitoral poderá ser realizada de 6 a 17 de outubro e a votação acontece no dia 22 de outubro, das 8h às 18h, no auditório do campus. Confira o edital completo.  "
Parnaíba divulga parcial para professores bolsistas do QualiFIC,https://www.ifpi.edu.br/parnaiba/noticias/parnaiba-divulga-parcial-para-professores-bolsistas-do-qualific,24/09/2025,O Campus Parnaíba divulga o resultado parcial da seleção interna de professores bolsistas para o projeto QualiFIC. Realiza ainda errata ao edital referente ao procedimento de recurso. Confira: Resultado parcial Errata
Projeto Alvorada é finalista do Prêmio Espírito Público 2025,https://www.ifpi.edu.br/noticias/projeto-alvorada-e-finalista-do-premio-espirito-publico-2025,24/09/2025,"O Projeto Alvorada, coordenado nacionalmente pela Secretaria Nacional de Políticas Penais (SENAPPEN/MJSP), foi anunciado como um dos dois finalistas do Prêmio Espírito Público 2025 na categoria Segurança Pública. Criado pela organização filantrópica República.org, o Prêmio Espírito Público está em sua 7ª edição e reconhece projetos inovadores que geram impacto social. Os critérios de avaliação incluem diversidade, inclusão, integridade, metodologia e potencial de escalabilidade. Na categoria Segurança Pública, são destacados projetos que fortalecem instituições, protegem direitos fundamentais e constroem comunidades mais seguras — com destaque para iniciativas voltadas à humanização, valorização profissional e inovação no sistema prisional. No IFPI, as atividades do projeto vêm sendo realizadas, em 2025, em 3 campi: Floriano, Parnaíba e Teresina Zona Sul, com aulas de qualificação técnica na área de energias renováveis e costura industrial. Além da formação técnica, os Campi promovem ainda ações voltadas à inclusão social,inclusão educacional, produtiva e cidadã de pessoas egressas do sistema prisional e de seus familiares, reforçando sua relevância e impacto social."
Campus São João do Piauí fortalece parceria com a Sala do Empreendedor,https://www.ifpi.edu.br/saojoao/noticias/campus-sao-joao-do-piaui-fortalece-parceria-com-a-sala-do-empreendedor,24/09/2025,"O Campus São João do Piauí recebeu, nesta terça-feira, 23, Joelma Nascimento, da Sala do Empreendedor, e Daniela Coelho, da Diretoria de Turismo do município,  para uma reunião sobre o fortalecimento de parcerias e  construção de novos projetos para a região. O campus foi representado pelo diretor-geral, Gerffeson Mota; a diretora de ensino, Rosuíla Santos; a coordenadora de pesquisa, pós-graduação e inovação, Danyelle Mota;  e o coordenador de extensão, Gustavo Vilarinho. Durante a reunião, foram discutidos projetos voltados à formação empreendedora dos estudantes, ao incentivo à inovação e ao aproveitamento do potencial turístico da região, reforçando a importância da cooperação entre o campus e a gestão municipal. A agente de desenvolvimento Joelma Nascimento, esteve presente acompanhada das colaboradoras Bianca da Silva, Beronisa Pereira e Maria Eudália Santana. A Diretora de Turismo Daniela Coelho reforçou a relevância da parceria com o IFPI para impulsionar o empreendedorismo e valorizar o potencial turístico da região. “O encontro marcou mais um passo no compromisso do IFPI de atuar em parceria com a comunidade local, fortalecendo iniciativas que impulsionam o desenvolvimento social, econômico e cultural do Sertão Piauiense”, disse o diretor-geral, Gerffeson."
Inscrições prorrogadas para Mestrado Nacional Profissional em Ensino de Física,https://www.ifpi.edu.br/picos/noticias/inscricoes-prorrogadas-para-mestrado-nacional-profissional-em-ensino-de-fisica,24/09/2025,"A Comissão de Pós-Graduação do Mestrado Nacional Profissional em Ensino de Física (CPG/MNPEF) da Sociedade Brasileira de Física (SBF) prorroga até 30 de setembro as inscrições no processo seletivo de ingresso no curso de Mestrado Nacional Profissional em Ensino de Física. Esse curso de pós-graduação stricto sensu em rede nacional, organizado pela Sociedade Brasileira de Física (SBF), é ofertado em polos de diferentes Instituições de Ensino Superior (IES) do País. O polo do Campus Picos do IFPI, por exemplo, oferta 12 vagas. O MNPEF é exclusivo para professores regentes de classe em Física na Educação Básica ou em Ciências no nível fundamental, e que sejam portadores de diplomas de graduação em Física (Licenciatura ou Bacharelado) ou áreas afins, em cursos reconhecidos pelo Ministério de Educação, ou estudantes do último período desses cursos. A inscrição será realizada de forma on-line através do preenchimento do formulário eletrônico disponível nesteLINK, e do pagamento da taxa de inscrição de R$ 85. Confira onovo cronograma."
Teresina Zona Sul convoca excedentes para cursos de Química e Panificação,https://www.ifpi.edu.br/teresinazonasul/noticias/teresina-zona-sul-convoca-excedentes-para-cursos-de-quimica-e-panificacao,24/09/2025,"O Campus Teresina Zona Sul convoca excedentes da chamada pública para vagas nos cursos técnicos concomitantes/subsequentes em Panificação e Química. Os convocados devem realizar  matrículas  no período de 24 a 26 de setembro, das 8h às 12h e das 14h às 18h, no setor de Controle Acadêmico do Campus. Confira: Convocação Orientações para matrícula"
Valença retifica edital para Estágio Curricular,https://www.ifpi.edu.br/valenca/noticias/valenca-retifica-edital-para-estagio-curricular,24/09/2025,"O Camus Valença divulga retificação do Edital de Chamada Pública, de fluxo contínuo, para o Preenchimento de Vagas para Estágio Curricular Obrigatório não remunerado. Confira."
Teresina Central promove roda de conversa sobre Saúde Mental e Envelhecimento,https://www.ifpi.edu.br/teresinacentral/noticias/teresina-central-promove-roda-de-conversa-sobre-saude-mental-e-envelhecimento,24/09/2025,"O Campus Teresina Central, por meio do Departamento de Gestão e Negócios, realizou, no último dia 17 de setembro, a roda de conversa “Saúde Mental e o Envelhecimento”. O evento é a segunda ação de extensão vinculada ao projeto Secretariado e instituições de atendimento à idosos: atividades multidisciplinares de formação em tecnologia, saúde mental e cultura maker. A organização e realização da atividade tem como responsáveis os estudantes do IV módulo do curso de Secretariado, sob a coordenação da professora Janaíne Leal. Segundo ela, o projeto é parte integrante da curricularização da extensão universitária nos cursos superiores. Meta 12.7, da Lei nº 13.005/2014, que aprova o Plano Nacional de Educação – PNE 2014-2024. “As atividades extensionistas vem para somar com a formação dos estudantes, de forma a colocá-los em contato com a comunidade onde estão inseridos, de maneira ativa, tornando-os protagonistas”."
Teresina Zona Sul divulga resultado preliminar das solicitações de matrículas,https://www.ifpi.edu.br/teresinazonasul/noticias/teresina-zona-sul-divulga-resultado-preliminar-das-solicitacoes-de-matriculas,24/09/2025,"O Campus Teresina Zona Sul divulga o resultado preliminar das solicitações de matrículasda 3ª Chamada do Classificatório. O candidato que desejar interpor recurso administrativo deverá enviar de forma online, através do e-mail:cocac.catzs@ifpi.edu.br, até o dia 25 de setembro. Confira. "
Teresina Central realiza I Ciclo de Palestras da disciplina de Atividades de Extensão IV,https://www.ifpi.edu.br/teresinacentral/noticias/teresina-central-realiza-i-ciclo-de-palestras-da-disciplina-de-atividades-de-extensao-iv,24/09/2025,"O Campus Teresina Central realizará, às 14h do dia 26 de setembro, “I Ciclo de Palestras da disciplina de Atividades de Extensão IV - Execução e Resultados” promovido pelos discentes do módulo VI do Curso de Licenciatura em Física. O evento contará com apresentação de documentário criado durante a da Semana Nacional de Ciência e Tecnologia 2024, com temática “Biomas do Brasil: Diversidade, Saberes e Tecnologias Sociais”, além do relato do professor Rodolpho Leite sobre Feira de Ciências CIÊNCIA PIAUÍ e sua execução em 2025 e Palestra de Manoel Nunes, que ganhou destaque internacional ao vencer o Stockholm Junior Water Prize, considerado o Prêmio Nobel da Ciência Jovem de 2024. O evento é fruto da disciplina Atividades de Extensão IV - Execução e Resultados, destinada à implantação e execução das ações de extensão pelos discentes. “Tem como objetivo implementar a integração orgânica e permanente das atividades de extensão na matriz curricular dos cursos de graduação do IFPI, assegurando o cumprimento da carga horária mínima de 10% e promovendo uma interação transformadora entre a instituição e a sociedade”, explica o professor Rodolpho Leite, docente da disciplina. De acordo com o discente Ibraim Ibiapina, o objetivo da disciplina de Extensão é integrar o âmbito acadêmico e a comunidade, atraindo a comunidade para curso de Licenciatura em Física. João Felipe relata que promove a cultura cientifica e a valorização do ensino de ciências na comunidade por meio do vínculo com a universidade. As inscrições para o Ciclo de Palestras podem ser feitas até 25 de setembro, através doSUAP."
IFPI oferta 2.263 vagas para cursos superiores em 19 campi,https://www.ifpi.edu.br/noticias/ifpi-oferta-2-263-vagas-para-cursos-superiores-em-19-campi,23/09/2025,"O Instituto Federal do Piauí divulga o edital do Vestibular 2026, com oferta de 2.263 vagas em 72 cursos superiores presenciais (tecnólogos, bacharelados e licenciaturas) nos campi Angical, Campo Maior, Cocal, Corrente, Floriano, José de Freitas, Oeiras, Parnaíba, Paulistana, Pedro II, Picos, Piripiri, São João do Piauí, São Raimundo Nonato, Teresina Central, Teresina Dirceu, Teresina Zona Sul, Uruçuí e Valença. Nessa edição, a seleção de candidatos será realizada de forma diferente. Para os cursos de Bacharelado e de Tecnologia todas as vagas serão preenchidas através do resultado da prova objetiva e da redação que compõem o Vestibular. Já para as Licenciaturas  50% das vagas de todos os campi serão preenchidas Vestibular e os outros 50% das vagas serão preenchidas por meio do SISU 2026.1, com base no resultado do ENEM. As inscrições poderão ser realizadas de 26 de setembro a 14 de outubro, exclusivamente no siteselecao.ifpi.edu.br. Para iniciar o procedimento de inscrição o candidato deve ENTRAR COM GOV.BR. ISENÇÃO DA TAXA DE INSCRIÇÃO O candidato que pertença a família inscrita no Cadastro Único para Programas Sociais (CadÚnico) do Governo Federal, cuja renda familiar mensal per capita seja inferior ou igual a meio salário mínimo nacional, além dos estudantes do 3º ano do ensino médio dos cursos técnicos do IFPI, poderão requerer a isenção do pagamento da taxa de inscrição. A solicitação deverá ser feita no formulário de inscrição, disponível emselecao.ifpi.edu.br, de 25 de setembro a 6 de outubro. Os candidatos poderão acompanhar o resultado da solicitação em suas páginas no sistema, e em caso de solicitação INDEFERIDA, deverão  realizar nova inscrição na forma NORMAL e realizar o pagamento da taxa no valor de R$ 40. SOLICITAÇÃO DO NOME SOCIAL Candidato(a) transgênero, travesti ou transexual tem o direito de ser tratado(a) pelo gênero e pelo nome social por ele(a) indicado, durante a realização de todas as etapas do Vestibular. A solicitação deverá ser feita ems"
